PlayerID,Date,Position,Metric,Value,Time,Impact Load Total (L+R),Average Intensity (L and R)
6,2023-10-25,Guard,SRPE,720.0,Pre,135144.47,17.92
7,2023-09-19,Guard,SRPE,735.0,Pre,85400.92,11.8
7,2023-09-27,Guard,SRPE,450.0,Pre,30938.41,9.28
7,2023-10-04,Guard,SRPE,450.0,Pre,27896.7,9.41
7,2023-10-11,Guard,SRPE,840.0,Pre,74260.73,12.09
7,2023-10-18,Guard,SRPE,630.0,Pre,103427.28,11.93
7,2023-10-24,Guard,SRPE,840.0,Pre,92105.03,11.52
8,2023-09-19,Guard,SRPE,525.0,Pre,131772.22,17.38
8,2023-09-20,Guard,SRPE,720.0,Pre,112203.27,15.49
9,2023-09-19,Forward,SRPE,315.0,Pre,90657.98,11.65
9,2023-09-27,Forward,SRPE,225.0,Pre,93806.72,14.92
9,2023-10-03,Forward,SRPE,240.0,Pre,100562.37,14.25
9,2023-10-04,Forward,SRPE,150.0,Pre,40753.63,11.41
9,2023-10-17,Forward,SRPE,360.0,Pre,128694.6,14.22
9,2023-10-18,Forward,SRPE,180.0,Pre,139110.55,15.72
9,2023-10-18,Forward,SRPE,180.0,Pre,139110.55,15.72
9,2023-10-25,Forward,SRPE,360.0,Pre,72515.8,10.64
10,2023-09-19,Guard,SRPE,420.0,Pre,95542.01,11.71
10,2023-09-20,Guard,SRPE,600.0,Pre,79973.75,11.82
10,2023-09-26,Guard,SRPE,600.0,Pre,82329.05,11.96
10,2023-09-27,Guard,SRPE,450.0,Pre,92973.26,14.45
10,2023-10-03,Guard,SRPE,840.0,Pre,98554.06,13.85
10,2023-10-04,Guard,SRPE,300.0,Pre,34248.69,11.14
10,2023-10-17,Guard,SRPE,720.0,Pre,113702.59,13.24
10,2023-10-18,Guard,SRPE,450.0,Pre,108491.67,12.6
11,2023-09-19,Forward,SRPE,525.0,Pre,136593.97,16.05
11,2023-09-20,Forward,SRPE,720.0,Pre,124365.7,17.13
11,2023-09-27,Forward,SRPE,525.0,Pre,121885.49,17.94
11,2023-10-03,Forward,SRPE,720.0,Pre,117144.51,16.45
11,2023-10-04,Forward,SRPE,450.0,Pre,57890.61,17.02
11,2023-10-24,Forward,SRPE,720.0,Pre,126523.57,15.93
11,2023-10-25,Forward,SRPE,720.0,Pre,141230.53,16.41
12,2023-09-19,Guard,SRPE,315.0,Pre,72445.34,11.36
12,2023-09-20,Guard,SRPE,480.0,Pre,65962.58,12.88
12,2023-09-26,Guard,SRPE,360.0,Pre,42460.06,9.97
12,2023-09-27,Guard,SRPE,300.0,Pre,64969.01,13.73
12,2023-10-03,Guard,SRPE,480.0,Pre,72397.1,12.13
12,2023-10-04,Guard,SRPE,150.0,Pre,52053.77,12.59
12,2023-10-10,Guard,SRPE,360.0,Pre,76335.44,10.91
12,2023-10-17,Guard,SRPE,540.0,Pre,82330.8,10.04
12,2023-10-18,Guard,SRPE,450.0,Pre,120182.24,14.29
12,2023-10-24,Guard,SRPE,480.0,Pre,93316.73,14.02
13,2023-09-19,Forward,SRPE,525.0,Pre,90116.81,11.79
13,2023-10-04,Forward,SRPE,375.0,Pre,42962.39,10.96
13,2023-10-10,Forward,SRPE,450.0,Pre,77502.36,10.41
13,2023-10-11,Forward,SRPE,600.0,Pre,64675.74,10.99
13,2023-10-17,Forward,SRPE,720.0,Pre,101206.69,10.84
13,2023-10-24,Forward,SRPE,720.0,Pre,87781.32,12.13
14,2023-09-19,Forward,SRPE,315.0,Pre,100571.84,13.13
14,2023-09-20,Forward,SRPE,600.0,Pre,123808.85,19.66
14,2023-09-26,Forward,SRPE,480.0,Pre,62430.89,11.08
14,2023-09-27,Forward,SRPE,300.0,Pre,47710.88,11.17
14,2023-10-03,Forward,SRPE,360.0,Pre,64007.05,10.69
14,2023-10-04,Forward,SRPE,225.0,Pre,37031.31,11.18
1,2023-09-19,Forward,Impact Load Total (L+R),112136.34,Post,112136.34,13.64
2,2023-09-19,Guard,Impact Load Total (L+R),46356.17,Post,46356.17,9.99
2,2023-09-26,Guard,Impact Load Total (L+R),31049.4,Post,31049.4,8.88
2,2023-09-27,Guard,Impact Load Total (L+R),54405.41,Post,54405.41,9.35
2,2023-10-03,Guard,Impact Load Total (L+R),73150.02,Post,73150.02,10.6
2,2023-10-04,Guard,Impact Load Total (L+R),45080.46,Post,45080.46,10.16
2,2023-10-10,Guard,Impact Load Total (L+R),67694.93,Post,67694.93,9.55
2,2023-10-11,Guard,Impact Load Total (L+R),60081.43,Post,60081.43,9.79
2,2023-10-17,Guard,Impact Load Total (L+R),50983.77,Post,50983.77,8.24
2,2023-10-24,Guard,Impact Load Total (L+R),38928.57,Post,38928.57,9.07
2,2023-10-25,Guard,Impact Load Total (L+R),74977.08,Post,74977.08,9.86
3,2023-09-19,Guard,Impact Load Total (L+R),87054.47,Post,87054.47,10.68
3,2023-09-20,Guard,Impact Load Total (L+R),107436.27,Post,107436.27,13.42
3,2023-10-03,Guard,Impact Load Total (L+R),73721.01,Post,73721.01,11.74
3,2023-10-04,Guard,Impact Load Total (L+R),27914.51,Post,27914.51,11.15
3,2023-10-11,Guard,Impact Load Total (L+R),85774.68,Post,85774.68,13.3
3,2023-10-24,Guard,Impact Load Total (L+R),76998.36,Post,76998.36,11.23
3,2023-10-25,Guard,Impact Load Total (L+R),107156.66,Post,107156.66,11.02
4,2023-09-19,Guard,Impact Load Total (L+R),93208.1,Post,93208.1,10.99
4,2023-09-20,Guard,Impact Load Total (L+R),85338.12,Post,85338.12,11.64
4,2023-09-26,Guard,Impact Load Total (L+R),54838.23,Post,54838.23,8.91
4,2023-09-27,Guard,Impact Load Total (L+R),78690.65,Post,78690.65,11.59
4,2023-10-03,Guard,Impact Load Total (L+R),71888.98,Post,71888.98,10.52
4,2023-10-04,Guard,Impact Load Total (L+R),38846.48,Post,38846.48,9.82
4,2023-10-10,Guard,Impact Load Total (L+R),79502.21,Post,79502.21,9.81
4,2023-10-11,Guard,Impact Load Total (L+R),68366.25,Post,68366.25,10.86
4,2023-10-17,Guard,Impact Load Total (L+R),101742.39,Post,101742.39,11.25
4,2023-10-24,Guard,Impact Load Total (L+R),68779.05,Post,68779.05,10.52
4,2023-10-25,Guard,Impact Load Total (L+R),70079.67,Post,70079.67,11.18
5,2023-09-19,Guard,Impact Load Total (L+R),86994.32,Post,86994.32,11.06
5,2023-09-20,Guard,Impact Load Total (L+R),91442.2,Post,91442.2,11.42
5,2023-09-26,Guard,Impact Load Total (L+R),76557.51,Post,76557.51,10.92
5,2023-09-27,Guard,Impact Load Total (L+R),50722.47,Post,50722.47,9.81
5,2023-10-04,Guard,Impact Load Total (L+R),30279.87,Post,30279.87,9.78
5,2023-10-10,Guard,Impact Load Total (L+R),92843.53,Post,92843.53,10.81
5,2023-10-24,Guard,Impact Load Total (L+R),88391.27,Post,88391.27,10.24
5,2023-10-25,Guard,Impact Load Total (L+R),99217.84,Post,99217.84,9.5
6,2023-09-19,Guard,Impact Load Total (L+R),91082.64,Post,91082.64,11.51
6,2023-09-20,Guard,Impact Load Total (L+R),120083.71,Post,120083.71,13.67
6,2023-09-26,Guard,Impact Load Total (L+R),71023.84,Post,71023.84,11.45
6,2023-09-27,Guard,Impact Load Total (L+R),78355.9,Post,78355.9,13.51
6,2023-10-03,Guard,Impact Load Total (L+R),52184.81,Post,52184.81,13.09
6,2023-10-04,Guard,Impact Load Total (L+R),31839.16,Post,31839.16,12.18
6,2023-10-10,Guard,Impact Load Total (L+R),94906.43,Post,94906.43,12.22
6,2023-10-11,Guard,Impact Load Total (L+R),86797.15,Post,86797.15,14.75
6,2023-10-25,Guard,Impact Load Total (L+R),135144.47,Post,135144.47,17.92
7,2023-09-19,Guard,Impact Load Total (L+R),85400.92,Post,85400.92,11.8
7,2023-09-27,Guard,Impact Load Total (L+R),30938.41,Post,30938.41,9.28
7,2023-10-04,Guard,Impact Load Total (L+R),27896.7,Post,27896.7,9.41
7,2023-10-11,Guard,Impact Load Total (L+R),74260.73,Post,74260.73,12.09
7,2023-10-18,Guard,Impact Load Total (L+R),103427.28,Post,103427.28,11.93
7,2023-10-24,Guard,Impact Load Total (L+R),92105.03,Post,92105.03,11.52
8,2023-09-19,Guard,Impact Load Total (L+R),131772.22,Post,131772.22,17.38
8,2023-09-20,Guard,Impact Load Total (L+R),112203.27,Post,112203.27,15.49
9,2023-09-19,Forward,Impact Load Total (L+R),90657.98,Post,90657.98,11.65
9,2023-09-27,Forward,Impact Load Total (L+R),93806.72,Post,93806.72,14.92
9,2023-10-03,Forward,Impact Load Total (L+R),100562.37,Post,100562.37,14.25
9,2023-10-04,Forward,Impact Load Total (L+R),40753.63,Post,40753.63,11.41
9,2023-10-17,Forward,Impact Load Total (L+R),128694.6,Post,128694.6,14.22
9,2023-10-18,Forward,Impact Load Total (L+R),139110.55,Post,139110.55,15.72
9,2023-10-18,Forward,Impact Load Total (L+R),139110.55,Post,139110.55,15.72
9,2023-10-25,Forward,Impact Load Total (L+R),72515.8,Post,72515.8,10.64
10,2023-09-19,Guard,Impact Load Total (L+R),95542.01,Post,95542.01,11.71
10,2023-09-20,Guard,Impact Load Total (L+R),79973.75,Post,79973.75,11.82
10,2023-09-26,Guard,Impact Load Total (L+R),82329.05,Post,82329.05,11.96
10,2023-09-27,Guard,Impact Load Total (L+R),92973.26,Post,92973.26,14.45
10,2023-10-03,Guard,Impact Load Total (L+R),98554.06,Post,98554.06,13.85
10,2023-10-04,Guard,Impact Load Total (L+R),34248.69,Post,34248.69,11.14
10,2023-10-17,Guard,Impact Load Total (L+R),113702.59,Post,113702.59,13.24
10,2023-10-18,Guard,Impact Load Total (L+R),108491.67,Post,108491.67,12.6
11,2023-09-19,Forward,Impact Load Total (L+R),136593.97,Post,136593.97,16.05
11,2023-09-20,Forward,Impact Load Total (L+R),124365.7,Post,124365.7,17.13
11,2023-09-27,Forward,Impact Load Total (L+R),121885.49,Post,121885.49,17.94
11,2023-10-03,Forward,Impact Load Total (L+R),117144.51,Post,117144.51,16.45
11,2023-10-04,Forward,Impact Load Total (L+R),57890.61,Post,57890.61,17.02
11,2023-10-24,Forward,Impact Load Total (L+R),126523.57,Post,126523.57,15.93
11,2023-10-25,Forward,Impact Load Total (L+R),141230.53,Post,141230.53,16.41
12,2023-09-19,Guard,Impact Load Total (L+R),72445.34,Post,72445.34,11.36
12,2023-09-20,Guard,Impact Load Total (L+R),65962.58,Post,65962.58,12.88
12,2023-09-26,Guard,Impact Load Total (L+R),42460.06,Post,42460.06,9.97
12,2023-09-27,Guard,Impact Load Total (L+R),64969.01,Post,64969.01,13.73
12,2023-10-03,Guard,Impact Load Total (L+R),72397.1,Post,72397.1,12.13
12,2023-10-04,Guard,Impact Load Total (L+R),52053.77,Post,52053.77,12.59
12,2023-10-10,Guard,Impact Load Total (L+R),76335.44,Post,76335.44,10.91
12,2023-10-17,Guard,Impact Load Total (L+R),82330.8,Post,82330.8,10.04
12,2023-10-18,Guard,Impact Load Total (L+R),120182.24,Post,120182.24,14.29
12,2023-10-24,Guard,Impact Load Total (L+R),93316.73,Post,93316.73,14.02
13,2023-09-19,Forward,Impact Load Total (L+R),90116.81,Post,90116.81,11.79
13,2023-10-04,Forward,Impact Load Total (L+R),42962.39,Post,42962.39,10.96
13,2023-10-10,Forward,Impact Load Total (L+R),77502.36,Post,77502.36,10.41
13,2023-10-11,Forward,Impact Load Total (L+R),64675.74,Post,64675.74,10.99
13,2023-10-17,Forward,Impact Load Total (L+R),101206.69,Post,101206.69,10.84
13,2023-10-24,Forward,Impact Load Total (L+R),87781.32,Post,87781.32,12.13
14,2023-09-19,Forward,Impact Load Total (L+R),100571.84,Post,100571.84,13.13
14,2023-09-20,Forward,Impact Load Total (L+R),123808.85,Post,123808.85,19.66
14,2023-09-26,Forward,Impact Load Total (L+R),62430.89,Post,62430.89,11.08
14,2023-09-27,Forward,Impact Load Total (L+R),47710.88,Post,47710.88,11.17
14,2023-10-03,Forward,Impact Load Total (L+R),64007.05,Post,64007.05,10.69
14,2023-10-04,Forward,Impact Load Total (L+R),37031.31,Post,37031.31,11.18
1,2023-09-19,Forward,Average Intensity (L and R),13.64,Post,112136.34,13.64
2,2023-09-19,Guard,Average Intensity (L and R),9.99,Post,46356.17,9.99
2,2023-09-26,Guard,Average Intensity (L and R),8.88,Post,31049.4,8.88
2,2023-09-27,Guard,Average Intensity (L and R),9.35,Post,54405.41,9.35
2,2023-10-03,Guard,Average Intensity (L and R),10.6,Post,73150.02,10.6
2,2023-10-04,Guard,Average Intensity (L and R),10.16,Post,45080.46,10.16
2,2023-10-10,Guard,Average Intensity (L and R),9.55,Post,67694.93,9.55
2,2023-10-11,Guard,Average Intensity (L and R),9.79,Post,60081.43,9.79
2,2023-10-17,Guard,Average Intensity (L and R),8.24,Post,50983.77,8.24
2,2023-10-24,Guard,Average Intensity (L and R),9.07,Post,38928.57,9.07
2,2023-10-25,Guard,Average Intensity (L and R),9.86,Post,74977.08,9.86
3,2023-09-19,Guard,Average Intensity (L and R),10.68,Post,87054.47,10.68
3,2023-09-20,Guard,Average Intensity (L and R),13.42,Post,107436.27,13.42
3,2023-10-03,Guard,Average Intensity (L and R),11.74,Post,73721.01,11.74
3,2023-10-04,Guard,Average Intensity (L and R),11.15,Post,27914.51,11.15
3,2023-10-11,Guard,Average Intensity (L and R),13.3,Post,85774.68,13.3
3,2023-10-24,Guard,Average Intensity (L and R),11.23,Post,76998.36,11.23
3,2023-10-25,Guard,Average Intensity (L and R),11.02,Post,107156.66,11.02
4,2023-09-19,Guard,Average Intensity (L and R),10.99,Post,93208.1,10.99
4,2023-09-20,Guard,Average Intensity (L and R),11.64,Post,85338.12,11.64
4,2023-09-26,Guard,Average Intensity (L and R),8.91,Post,54838.23,8.91
4,2023-09-27,Guard,Average Intensity (L and R),11.59,Post,78690.65,11.59
4,2023-10-03,Guard,Average Intensity (L and R),10.52,Post,71888.98,10.52
4,2023-10-04,Guard,Average Intensity (L and R),9.82,Post,38846.48,9.82
4,2023-10-10,Guard,Average Intensity (L and R),9.81,Post,79502.21,9.81
4,2023-10-11,Guard,Average Intensity (L and R),10.86,Post,68366.25,10.86
4,2023-10-17,Guard,Average Intensity (L and R),11.25,Post,101742.39,11.25
4,2023-10-24,Guard,Average Intensity (L and R),10.52,Post,68779.05,10.52
4,2023-10-25,Guard,Average Intensity (L and R),11.18,Post,70079.67,11.18
5,2023-09-19,Guard,Average Intensity (L and R),11.06,Post,86994.32,11.06
5,2023-09-20,Guard,Average Intensity (L and R),11.42,Post,91442.2,11.42
5,2023-09-26,Guard,Average Intensity (L and R),10.92,Post,76557.51,10.92
5,2023-09-27,Guard,Average Intensity (L and R),9.81,Post,50722.47,9.81
5,2023-10-04,Guard,Average Intensity (L and R),9.78,Post,30279.87,9.78
5,2023-10-10,Guard,Average Intensity (L and R),10.81,Post,92843.53,10.81
5,2023-10-24,Guard,Average Intensity (L and R),10.24,Post,88391.27,10.24
5,2023-10-25,Guard,Average Intensity (L and R),9.5,Post,99217.84,9.5
6,2023-09-19,Guard,Average Intensity (L and R),11.51,Post,91082.64,11.51
6,2023-09-20,Guard,Average Intensity (L and R),13.67,Post,120083.71,13.67
6,2023-09-26,Guard,Average Intensity (L and R),11.45,Post,71023.84,11.45
6,2023-09-27,Guard,Average Intensity (L and R),13.51,Post,78355.9,13.51
6,2023-10-03,Guard,Average Intensity (L and R),13.09,Post,52184.81,13.09
6,2023-10-04,Guard,Average Intensity (L and R),12.18,Post,31839.16,12.18
6,2023-10-10,Guard,Average Intensity (L and R),12.22,Post,94906.43,12.22
6,2023-10-11,Guard,Average Intensity (L and R),14.75,Post,86797.15,14.75
6,2023-10-25,Guard,Average Intensity (L and R),17.92,Post,135144.47,17.92
7,2023-09-19,Guard,Average Intensity (L and R),11.8,Post,85400.92,11.8
7,2023-09-27,Guard,Average Intensity (L and R),9.28,Post,30938.41,9.28
7,2023-10-04,Guard,Average Intensity (L and R),9.41,Post,27896.7,9.41
7,2023-10-11,Guard,Average Intensity (L and R),12.09,Post,74260.73,12.09
7,2023-10-18,Guard,Average Intensity (L and R),11.93,Post,103427.28,11.93
7,2023-10-24,Guard,Average Intensity (L and R),11.52,Post,92105.03,11.52
8,2023-09-19,Guard,Average Intensity (L and R),17.38,Post,131772.22,17.38
8,2023-09-20,Guard,Average Intensity (L and R),15.49,Post,112203.27,15.49
9,2023-09-19,Forward,Average Intensity (L and R),11.65,Post,90657.98,11.65
9,2023-09-27,Forward,Average Intensity (L and R),14.92,Post,93806.72,14.92
9,2023-10-03,Forward,Average Intensity (L and R),14.25,Post,100562.37,14.25
9,2023-10-04,Forward,Average Intensity (L and R),11.41,Post,40753.63,11.41
9,2023-10-17,Forward,Average Intensity (L and R),14.22,Post,128694.6,14.22
9,2023-10-18,Forward,Average Intensity (L and R),15.72,Post,139110.55,15.72
9,2023-10-18,Forward,Average Intensity (L and R),15.72,Post,139110.55,15.72
9,2023-10-25,Forward,Average Intensity (L and R),10.64,Post,72515.8,10.64
10,2023-09-19,Guard,Average Intensity (L and R),11.71,Post,95542.01,11.71
10,2023-09-20,Guard,Average Intensity (L and R),11.82,Post,79973.75,11.82
10,2023-09-26,Guard,Average Intensity (L and R),11.96,Post,82329.05,11.96
10,2023-09-27,Guard,Average Intensity (L and R),14.45,Post,92973.26,14.45
10,2023-10-03,Guard,Average Intensity (L and R),13.85,Post,98554.06,13.85
10,2023-10-04,Guard,Average Intensity (L and R),11.14,Post,34248.69,11.14
10,2023-10-17,Guard,Average Intensity (L and R),13.24,Post,113702.59,13.24
10,2023-10-18,Guard,Average Intensity (L and R),12.6,Post,108491.67,12.6
11,2023-09-19,Forward,Average Intensity (L and R),16.05,Post,136593.97,16.05
11,2023-09-20,Forward,Average Intensity (L and R),17.13,Post,124365.7,17.13
11,2023-09-27,Forward,Average Intensity (L and R),17.94,Post,121885.49,17.94
11,2023-10-03,Forward,Average Intensity (L and R),16.45,Post,117144.51,16.45
11,2023-10-04,Forward,Average Intensity (L and R),17.02,Post,57890.61,17.02
11,2023-10-24,Forward,Average Intensity (L and R),15.93,Post,126523.57,15.93
11,2023-10-25,Forward,Average Intensity (L and R),16.41,Post,141230.53,16.41
12,2023-09-19,Guard,Average Intensity (L and R),11.36,Post,72445.34,11.36
12,2023-09-20,Guard,Average Intensity (L and R),12.88,Post,65962.58,12.88
12,2023-09-26,Guard,Average Intensity (L and R),9.97,Post,42460.06,9.97
12,2023-09-27,Guard,Average Intensity (L and R),13.73,Post,64969.01,13.73
12,2023-10-03,Guard,Average Intensity (L and R),12.13,Post,72397.1,12.13
12,2023-10-04,Guard,Average Intensity (L and R),12.59,Post,52053.77,12.59
12,2023-10-10,Guard,Average Intensity (L and R),10.91,Post,76335.44,10.91
12,2023-10-17,Guard,Average Intensity (L and R),10.04,Post,82330.8,10.04
12,2023-10-18,Guard,Average Intensity (L and R),14.29,Post,120182.24,14.29
12,2023-10-24,Guard,Average Intensity (L and R),14.02,Post,93316.73,14.02
13,2023-09-19,Forward,Average Intensity (L and R),11.79,Post,90116.81,11.79
13,2023-10-04,Forward,Average Intensity (L and R),10.96,Post,42962.39,10.96
13,2023-10-10,Forward,Average Intensity (L and R),10.41,Post,77502.36,10.41
13,2023-10-11,Forward,Average Intensity (L and R),10.99,Post,64675.74,10.99
13,2023-10-17,Forward,Average Intensity (L and R),10.84,Post,101206.69,10.84
13,2023-10-24,Forward,Average Intensity (L and R),12.13,Post,87781.32,12.13
14,2023-09-19,Forward,Average Intensity (L and R),13.13,Post,100571.84,13.13
14,2023-09-20,Forward,Average Intensity (L and R),19.66,Post,123808.85,19.66
14,2023-09-26,Forward,Average Intensity (L and R),11.08,Post,62430.89,11.08
14,2023-09-27,Forward,Average Intensity (L and R),11.17,Post,47710.88,11.17
14,2023-10-03,Forward,Average Intensity (L and R),10.69,Post,64007.05,10.69
14,2023-10-04,Forward,Average Intensity (L and R),11.18,Post,37031.31,11.18
1,2023-09-19,Forward,Jump Height (Imp-Mom) in Inches [in] ,8.6,Post,112136.34,13.64
2,2023-09-19,Guard,Jump Height (Imp-Mom) in Inches [in] ,18.7,Post,46356.17,9.99
2,2023-09-26,Guard,Jump Height (Imp-Mom) in Inches [in] ,18.3,Post,31049.4,8.88
2,2023-09-27,Guard,Jump Height (Imp-Mom) in Inches [in] ,17.8,Post,54405.41,9.35
2,2023-10-03,Guard,Jump Height (Imp-Mom) in Inches [in] ,18.3,Post,73150.02,10.6
2,2023-10-04,Guard,Jump Height (Imp-Mom) in Inches [in] ,18.7,Post,45080.46,10.16
2,2023-10-10,Guard,Jump Height (Imp-Mom) in Inches [in] ,17.9,Post,67694.93,9.55
2,2023-10-11,Guard,Jump Height (Imp-Mom) in Inches [in] ,25.2,Post,60081.43,9.79
2,2023-10-17,Guard,Jump Height (Imp-Mom) in Inches [in] ,18.1,Post,50983.77,8.24
2,2023-10-24,Guard,Jump Height (Imp-Mom) in Inches [in] ,14.4,Post,38928.57,9.07
2,2023-10-25,Guard,Jump Height (Imp-Mom) in Inches [in] ,17.5,Post,74977.08,9.86
3,2023-09-19,Guard,Jump Height (Imp-Mom) in Inches [in] ,13.2,Post,87054.47,10.68
3,2023-09-20,Guard,Jump Height (Imp-Mom) in Inches [in] ,12.2,Post,107436.27,13.42
3,2023-10-03,Guard,Jump Height (Imp-Mom) in Inches [in] ,13.2,Post,73721.01,11.74
3,2023-10-04,Guard,Jump Height (Imp-Mom) in Inches [in] ,14.4,Post,27914.51,11.15
3,2023-10-11,Guard,Jump Height (Imp-Mom) in Inches [in] ,14.3,Post,85774.68,13.3
3,2023-10-24,Guard,Jump Height (Imp-Mom) in Inches [in] ,15.6,Post,76998.36,11.23
3,2023-10-25,Guard,Jump Height (Imp-Mom) in Inches [in] ,16.1,Post,107156.66,11.02
4,2023-09-19,Guard,Jump Height (Imp-Mom) in Inches [in] ,17.7,Post,93208.1,10.99
4,2023-09-20,Guard,Jump Height (Imp-Mom) in Inches [in] ,17.5,Post,85338.12,11.64
4,2023-09-26,Guard,Jump Height (Imp-Mom) in Inches [in] ,18.7,Post,54838.23,8.91
4,2023-09-27,Guard,Jump Height (Imp-Mom) in Inches [in] ,18.9,Post,78690.65,11.59
4,2023-10-03,Guard,Jump Height (Imp-Mom) in Inches [in] ,18.5,Post,71888.98,10.52
4,2023-10-04,Guard,Jump Height (Imp-Mom) in Inches [in] ,16.3,Post,38846.48,9.82
4,2023-10-10,Guard,Jump Height (Imp-Mom) in Inches [in] ,18.9,Post,79502.21,9.81
4,2023-10-11,Guard,Jump Height (Imp-Mom) in Inches [in] ,19.6,Post,68366.25,10.86
4,2023-10-17,Guard,Jump Height (Imp-Mom) in Inches [in] ,16.1,Post,101742.39,11.25
4,2023-10-24,Guard,Jump Height (Imp-Mom) in Inches [in] ,18.1,Post,68779.05,10.52
4,2023-10-25,Guard,Jump Height (Imp-Mom) in Inches [in] ,17.0,Post,70079.67,11.18
5,2023-09-19,Guard,Jump Height (Imp-Mom) in Inches [in] ,13.9,Post,86994.32,11.06
5,2023-09-20,Guard,Jump Height (Imp-Mom) in Inches [in] ,14.5,Post,91442.2,11.42
5,2023-09-26,Guard,Jump Height (Imp-Mom) in Inches [in] ,12.9,Post,76557.51,10.92
5,2023-09-27,Guard,Jump Height (Imp-Mom) in Inches [in] ,12.3,Post,50722.47,9.81
5,2023-10-04,Guard,Jump Height (Imp-Mom) in Inches [in] ,12.6,Post,30279.87,9.78
5,2023-10-10,Guard,Jump Height (Imp-Mom) in Inches [in] ,15.3,Post,92843.53,10.81
5,2023-10-24,Guard,Jump Height (Imp-Mom) in Inches [in] ,13.0,Post,88391.27,10.24
5,2023-10-25,Guard,Jump Height (Imp-Mom) in Inches [in] ,12.6,Post,99217.84,9.5
6,2023-09-19,Guard,Jump Height (Imp-Mom) in Inches [in] ,17.1,Post,91082.64,11.51
6,2023-09-20,Guard,Jump Height (Imp-Mom) in Inches [in] ,16.6,Post,120083.71,13.67
6,2023-09-26,Guard,Jump Height (Imp-Mom) in Inches [in] ,17.2,Post,71023.84,11.45
6,2023-09-27,Guard,Jump Height (Imp-Mom) in Inches [in] ,18.5,Post,78355.9,13.51
6,2023-10-03,Guard,Jump Height (Imp-Mom) in Inches [in] ,17.1,Post,52184.81,13.09
6,2023-10-04,Guard,Jump Height (Imp-Mom) in Inches [in] ,17.5,Post,31839.16,12.18
6,2023-10-10,Guard,Jump Height (Imp-Mom) in Inches [in] ,13.7,Post,94906.43,12.22
6,2023-10-11,Guard,Jump Height (Imp-Mom) in Inches [in] ,16.0,Post,86797.15,14.75
6,2023-10-25,Guard,Jump Height (Imp-Mom) in Inches [in] ,16.8,Post,135144.47,17.92
7,2023-09-19,Guard,Jump Height (Imp-Mom) in Inches [in] ,17.0,Post,85400.92,11.8
7,2023-09-27,Guard,Jump Height (Imp-Mom) in Inches [in] ,16.2,Post,30938.41,9.28
7,2023-10-04,Guard,Jump Height (Imp-Mom) in Inches [in] ,17.1,Post,27896.7,9.41
7,2023-10-11,Guard,Jump Height (Imp-Mom) in Inches [in] ,26.2,Post,74260.73,12.09
7,2023-10-18,Guard,Jump Height (Imp-Mom) in Inches [in] ,17.5,Post,103427.28,11.93
7,2023-10-24,Guard,Jump Height (Imp-Mom) in Inches [in] ,18.1,Post,92105.03,11.52
8,2023-09-19,Guard,Jump Height (Imp-Mom) in Inches [in] ,14.7,Post,131772.22,17.38
8,2023-09-20,Guard,Jump Height (Imp-Mom) in Inches [in] ,10.6,Post,112203.27,15.49
9,2023-09-19,Forward,Jump Height (Imp-Mom) in Inches [in] ,13.1,Post,90657.98,11.65
9,2023-09-27,Forward,Jump Height (Imp-Mom) in Inches [in] ,15.0,Post,93806.72,14.92
9,2023-10-03,Forward,Jump Height (Imp-Mom) in Inches [in] ,14.0,Post,100562.37,14.25
9,2023-10-04,Forward,Jump Height (Imp-Mom) in Inches [in] ,13.2,Post,40753.63,11.41
9,2023-10-17,Forward,Jump Height (Imp-Mom) in Inches [in] ,13.5,Post,128694.6,14.22
9,2023-10-18,Forward,Jump Height (Imp-Mom) in Inches [in] ,17.4,Post,139110.55,15.72
9,2023-10-18,Forward,Jump Height (Imp-Mom) in Inches [in] ,14.7,Post,139110.55,15.72
9,2023-10-25,Forward,Jump Height (Imp-Mom) in Inches [in] ,12.5,Post,72515.8,10.64
10,2023-09-19,Guard,Jump Height (Imp-Mom) in Inches [in] ,11.1,Post,95542.01,11.71
10,2023-09-20,Guard,Jump Height (Imp-Mom) in Inches [in] ,10.8,Post,79973.75,11.82
10,2023-09-26,Guard,Jump Height (Imp-Mom) in Inches [in] ,13.5,Post,82329.05,11.96
10,2023-09-27,Guard,Jump Height (Imp-Mom) in Inches [in] ,13.4,Post,92973.26,14.45
10,2023-10-03,Guard,Jump Height (Imp-Mom) in Inches [in] ,12.1,Post,98554.06,13.85
10,2023-10-04,Guard,Jump Height (Imp-Mom) in Inches [in] ,12.5,Post,34248.69,11.14
10,2023-10-17,Guard,Jump Height (Imp-Mom) in Inches [in] ,10.9,Post,113702.59,13.24
10,2023-10-18,Guard,Jump Height (Imp-Mom) in Inches [in] ,11.3,Post,108491.67,12.6
11,2023-09-19,Forward,Jump Height (Imp-Mom) in Inches [in] ,15.3,Post,136593.97,16.05
11,2023-09-20,Forward,Jump Height (Imp-Mom) in Inches [in] ,12.1,Post,124365.7,17.13
11,2023-09-27,Forward,Jump Height (Imp-Mom) in Inches [in] ,15.9,Post,121885.49,17.94
11,2023-10-03,Forward,Jump Height (Imp-Mom) in Inches [in] ,17.3,Post,117144.51,16.45
11,2023-10-04,Forward,Jump Height (Imp-Mom) in Inches [in] ,14.9,Post,57890.61,17.02
