PlayerID,Date,Position,Metric,Value,Time
11,2023-09-20,Forward,RSI-modified (Imp-Mom) [m/s] ,0.48,Pre
11,2023-09-27,Forward,RSI-modified (Imp-Mom) [m/s] ,0.53,Pre
11,2023-10-03,Forward,RSI-modified (Imp-Mom) [m/s] ,0.49,Pre
11,2023-10-24,Forward,RSI-modified (Imp-Mom) [m/s] ,0.49,Pre
11,2023-10-25,Forward,RSI-modified (Imp-Mom) [m/s] ,0.49,Pre
12,2023-09-19,Guard,RSI-modified (Imp-Mom) [m/s] ,0.54,Pre
12,2023-09-20,Guard,RSI-modified (Imp-Mom) [m/s] ,0.54,Pre
12,2023-09-26,Guard,RSI-modified (Imp-Mom) [m/s] ,0.55,Pre
12,2023-09-27,Guard,RSI-modified (Imp-Mom) [m/s] ,0.59,Pre
12,2023-10-03,Guard,RSI-modified (Imp-Mom) [m/s] ,0.63,Pre
12,2023-10-04,Guard,RSI-modified (Imp-Mom) [m/s] ,0.56,Pre
12,2023-10-10,Guard,RSI-modified (Imp-Mom) [m/s] ,0.57,Pre
12,2023-10-17,Guard,RSI-modified (Imp-Mom) [m/s] ,0.49,Pre
12,2023-10-18,Guard,RSI-modified (Imp-Mom) [m/s] ,0.51,Pre
12,2023-10-24,Guard,RSI-modified (Imp-Mom) [m/s] ,0.54,Pre
13,2023-09-19,Forward,RSI-modified (Imp-Mom) [m/s] ,0.31,Pre
13,2023-10-04,Forward,RSI-modified (Imp-Mom) [m/s] ,0.66,Pre
13,2023-10-10,Forward,RSI-modified (Imp-Mom) [m/s] ,0.38,Pre
13,2023-10-11,Forward,RSI-modified (Imp-Mom) [m/s] ,0.3,Pre
13,2023-10-17,Forward,RSI-modified (Imp-Mom) [m/s] ,0.31,Pre
13,2023-10-24,Forward,RSI-modified (Imp-Mom) [m/s] ,0.34,Pre
14,2023-09-19,Forward,RSI-modified (Imp-Mom) [m/s] ,0.49,Pre
14,2023-09-20,Forward,RSI-modified (Imp-Mom) [m/s] ,0.46,Pre
14,2023-09-26,Forward,RSI-modified (Imp-Mom) [m/s] ,0.55,Pre
14,2023-09-27,Forward,RSI-modified (Imp-Mom) [m/s] ,0.44,Pre
14,2023-10-03,Forward,RSI-modified (Imp-Mom) [m/s] ,0.53,Pre
14,2023-10-04,Forward,RSI-modified (Imp-Mom) [m/s] ,0.38,Pre
1,2023-09-19,Forward,Eccentric Braking RFD / BM [N/s/kg] ,72.0,Pre
2,2023-09-19,Guard,Eccentric Braking RFD / BM [N/s/kg] ,56.0,Pre
2,2023-09-26,Guard,Eccentric Braking RFD / BM [N/s/kg] ,36.0,Pre
2,2023-09-27,Guard,Eccentric Braking RFD / BM [N/s/kg] ,34.0,Pre
2,2023-10-03,Guard,Eccentric Braking RFD / BM [N/s/kg] ,35.0,Pre
2,2023-10-04,Guard,Eccentric Braking RFD / BM [N/s/kg] ,46.0,Pre
2,2023-10-10,Guard,Eccentric Braking RFD / BM [N/s/kg] ,40.0,Pre
2,2023-10-11,Guard,Eccentric Braking RFD / BM [N/s/kg] ,38.0,Pre
2,2023-10-17,Guard,Eccentric Braking RFD / BM [N/s/kg] ,45.0,Pre
2,2023-10-24,Guard,Eccentric Braking RFD / BM [N/s/kg] ,51.0,Pre
2,2023-10-25,Guard,Eccentric Braking RFD / BM [N/s/kg] ,36.0,Pre
3,2023-09-19,Guard,Eccentric Braking RFD / BM [N/s/kg] ,77.0,Pre
3,2023-09-20,Guard,Eccentric Braking RFD / BM [N/s/kg] ,77.0,Pre
3,2023-10-03,Guard,Eccentric Braking RFD / BM [N/s/kg] ,66.0,Pre
3,2023-10-04,Guard,Eccentric Braking RFD / BM [N/s/kg] ,68.0,Pre
3,2023-10-11,Guard,Eccentric Braking RFD / BM [N/s/kg] ,73.0,Pre
3,2023-10-24,Guard,Eccentric Braking RFD / BM [N/s/kg] ,73.0,Pre
3,2023-10-25,Guard,Eccentric Braking RFD / BM [N/s/kg] ,82.0,Pre
4,2023-09-19,Guard,Eccentric Braking RFD / BM [N/s/kg] ,104.0,Pre
4,2023-09-20,Guard,Eccentric Braking RFD / BM [N/s/kg] ,115.0,Pre
4,2023-09-26,Guard,Eccentric Braking RFD / BM [N/s/kg] ,65.0,Pre
4,2023-09-27,Guard,Eccentric Braking RFD / BM [N/s/kg] ,70.0,Pre
4,2023-10-03,Guard,Eccentric Braking RFD / BM [N/s/kg] ,78.0,Pre
4,2023-10-04,Guard,Eccentric Braking RFD / BM [N/s/kg] ,99.0,Pre
4,2023-10-10,Guard,Eccentric Braking RFD / BM [N/s/kg] ,102.0,Pre
4,2023-10-11,Guard,Eccentric Braking RFD / BM [N/s/kg] ,98.0,Pre
4,2023-10-17,Guard,Eccentric Braking RFD / BM [N/s/kg] ,91.0,Pre
4,2023-10-24,Guard,Eccentric Braking RFD / BM [N/s/kg] ,107.0,Pre
4,2023-10-25,Guard,Eccentric Braking RFD / BM [N/s/kg] ,106.0,Pre
5,2023-09-19,Guard,Eccentric Braking RFD / BM [N/s/kg] ,69.0,Pre
5,2023-09-20,Guard,Eccentric Braking RFD / BM [N/s/kg] ,65.0,Pre
5,2023-09-26,Guard,Eccentric Braking RFD / BM [N/s/kg] ,65.0,Pre
5,2023-09-27,Guard,Eccentric Braking RFD / BM [N/s/kg] ,61.0,Pre
5,2023-10-04,Guard,Eccentric Braking RFD / BM [N/s/kg] ,69.0,Pre
5,2023-10-10,Guard,Eccentric Braking RFD / BM [N/s/kg] ,52.0,Pre
5,2023-10-24,Guard,Eccentric Braking RFD / BM [N/s/kg] ,75.0,Pre
5,2023-10-25,Guard,Eccentric Braking RFD / BM [N/s/kg] ,74.0,Pre
6,2023-09-19,Guard,Eccentric Braking RFD / BM [N/s/kg] ,61.0,Pre
6,2023-09-20,Guard,Eccentric Braking RFD / BM [N/s/kg] ,73.0,Pre
6,2023-09-26,Guard,Eccentric Braking RFD / BM [N/s/kg] ,58.0,Pre
6,2023-09-27,Guard,Eccentric Braking RFD / BM [N/s/kg] ,52.0,Pre
6,2023-10-03,Guard,Eccentric Braking RFD / BM [N/s/kg] ,53.0,Pre
6,2023-10-04,Guard,Eccentric Braking RFD / BM [N/s/kg] ,63.0,Pre
6,2023-10-10,Guard,Eccentric Braking RFD / BM [N/s/kg] ,50.0,Pre
6,2023-10-11,Guard,Eccentric Braking RFD / BM [N/s/kg] ,48.0,Pre
6,2023-10-25,Guard,Eccentric Braking RFD / BM [N/s/kg] ,54.0,Pre
7,2023-09-19,Guard,Eccentric Braking RFD / BM [N/s/kg] ,72.0,Pre
7,2023-09-27,Guard,Eccentric Braking RFD / BM [N/s/kg] ,68.0,Pre
7,2023-10-04,Guard,Eccentric Braking RFD / BM [N/s/kg] ,55.0,Pre
7,2023-10-11,Guard,Eccentric Braking RFD / BM [N/s/kg] ,64.0,Pre
7,2023-10-18,Guard,Eccentric Braking RFD / BM [N/s/kg] ,49.0,Pre
7,2023-10-24,Guard,Eccentric Braking RFD / BM [N/s/kg] ,65.0,Pre
8,2023-09-19,Guard,Eccentric Braking RFD / BM [N/s/kg] ,51.0,Pre
8,2023-09-20,Guard,Eccentric Braking RFD / BM [N/s/kg] ,41.0,Pre
9,2023-09-19,Forward,Eccentric Braking RFD / BM [N/s/kg] ,78.0,Pre
9,2023-09-27,Forward,Eccentric Braking RFD / BM [N/s/kg] ,90.0,Pre
9,2023-10-03,Forward,Eccentric Braking RFD / BM [N/s/kg] ,99.0,Pre
9,2023-10-04,Forward,Eccentric Braking RFD / BM [N/s/kg] ,78.0,Pre
9,2023-10-17,Forward,Eccentric Braking RFD / BM [N/s/kg] ,78.0,Pre
9,2023-10-18,Forward,Eccentric Braking RFD / BM [N/s/kg] ,80.0,Pre
9,2023-10-18,Forward,Eccentric Braking RFD / BM [N/s/kg] ,80.0,Pre
9,2023-10-25,Forward,Eccentric Braking RFD / BM [N/s/kg] ,96.0,Pre
10,2023-09-19,Guard,Eccentric Braking RFD / BM [N/s/kg] ,55.0,Pre
10,2023-09-20,Guard,Eccentric Braking RFD / BM [N/s/kg] ,51.0,Pre
10,2023-09-26,Guard,Eccentric Braking RFD / BM [N/s/kg] ,42.0,Pre
10,2023-09-27,Guard,Eccentric Braking RFD / BM [N/s/kg] ,52.0,Pre
10,2023-10-03,Guard,Eccentric Braking RFD / BM [N/s/kg] ,53.0,Pre
10,2023-10-04,Guard,Eccentric Braking RFD / BM [N/s/kg] ,45.0,Pre
10,2023-10-17,Guard,Eccentric Braking RFD / BM [N/s/kg] ,44.0,Pre
10,2023-10-18,Guard,Eccentric Braking RFD / BM [N/s/kg] ,38.0,Pre
11,2023-09-19,Forward,Eccentric Braking RFD / BM [N/s/kg] ,46.0,Pre
11,2023-09-20,Forward,Eccentric Braking RFD / BM [N/s/kg] ,53.0,Pre
11,2023-09-27,Forward,Eccentric Braking RFD / BM [N/s/kg] ,53.0,Pre
11,2023-10-03,Forward,Eccentric Braking RFD / BM [N/s/kg] ,49.0,Pre
11,2023-10-04,Forward,Eccentric Braking RFD / BM [N/s/kg] ,77.0,Pre
11,2023-10-24,Forward,Eccentric Braking RFD / BM [N/s/kg] ,50.0,Pre
11,2023-10-25,Forward,Eccentric Braking RFD / BM [N/s/kg] ,47.0,Pre
12,2023-09-19,Guard,Eccentric Braking RFD / BM [N/s/kg] ,94.0,Pre
12,2023-09-20,Guard,Eccentric Braking RFD / BM [N/s/kg] ,82.0,Pre
12,2023-09-26,Guard,Eccentric Braking RFD / BM [N/s/kg] ,82.0,Pre
12,2023-09-27,Guard,Eccentric Braking RFD / BM [N/s/kg] ,106.0,Pre
12,2023-10-03,Guard,Eccentric Braking RFD / BM [N/s/kg] ,128.0,Pre
12,2023-10-04,Guard,Eccentric Braking RFD / BM [N/s/kg] ,82.0,Pre
12,2023-10-10,Guard,Eccentric Braking RFD / BM [N/s/kg] ,92.0,Pre
12,2023-10-17,Guard,Eccentric Braking RFD / BM [N/s/kg] ,71.0,Pre
12,2023-10-18,Guard,Eccentric Braking RFD / BM [N/s/kg] ,78.0,Pre
12,2023-10-24,Guard,Eccentric Braking RFD / BM [N/s/kg] ,91.0,Pre
13,2023-09-19,Forward,Eccentric Braking RFD / BM [N/s/kg] ,58.0,Pre
13,2023-10-04,Forward,Eccentric Braking RFD / BM [N/s/kg] ,84.0,Pre
13,2023-10-10,Forward,Eccentric Braking RFD / BM [N/s/kg] ,77.0,Pre
13,2023-10-11,Forward,Eccentric Braking RFD / BM [N/s/kg] ,54.0,Pre
13,2023-10-17,Forward,Eccentric Braking RFD / BM [N/s/kg] ,62.0,Pre
13,2023-10-24,Forward,Eccentric Braking RFD / BM [N/s/kg] ,64.0,Pre
14,2023-09-19,Forward,Eccentric Braking RFD / BM [N/s/kg] ,64.0,Pre
14,2023-09-20,Forward,Eccentric Braking RFD / BM [N/s/kg] ,55.0,Pre
14,2023-09-26,Forward,Eccentric Braking RFD / BM [N/s/kg] ,66.0,Pre
14,2023-09-27,Forward,Eccentric Braking RFD / BM [N/s/kg] ,50.0,Pre
14,2023-10-03,Forward,Eccentric Braking RFD / BM [N/s/kg] ,63.0,Pre
14,2023-10-04,Forward,Eccentric Braking RFD / BM [N/s/kg] ,41.0,Pre
1,2023-09-19,Forward,Eccentric Braking Impulse [N s] ,65.5,Pre
2,2023-09-19,Guard,Eccentric Braking Impulse [N s] ,39.3,Pre
2,2023-09-26,Guard,Eccentric Braking Impulse [N s] ,34.5,Pre
2,2023-09-27,Guard,Eccentric Braking Impulse [N s] ,33.8,Pre
2,2023-10-03,Guard,Eccentric Braking Impulse [N s] ,39.0,Pre
2,2023-10-04,Guard,Eccentric Braking Impulse [N s] ,35.6,Pre
2,2023-10-10,Guard,Eccentric Braking Impulse [N s] ,29.0,Pre
2,2023-10-11,Guard,Eccentric Braking Impulse [N s] ,31.3,Pre
2,2023-10-17,Guard,Eccentric Braking Impulse [N s] ,31.1,Pre
2,2023-10-24,Guard,Eccentric Braking Impulse [N s] ,48.8,Pre
2,2023-10-25,Guard,Eccentric Braking Impulse [N s] ,33.9,Pre
3,2023-09-19,Guard,Eccentric Braking Impulse [N s] ,48.0,Pre
3,2023-09-20,Guard,Eccentric Braking Impulse [N s] ,49.5,Pre
3,2023-10-03,Guard,Eccentric Braking Impulse [N s] ,47.0,Pre
3,2023-10-04,Guard,Eccentric Braking Impulse [N s] ,45.0,Pre
3,2023-10-11,Guard,Eccentric Braking Impulse [N s] ,47.1,Pre
3,2023-10-24,Guard,Eccentric Braking Impulse [N s] ,45.3,Pre
3,2023-10-25,Guard,Eccentric Braking Impulse [N s] ,46.4,Pre
4,2023-09-19,Guard,Eccentric Braking Impulse [N s] ,52.5,Pre
4,2023-09-20,Guard,Eccentric Braking Impulse [N s] ,54.0,Pre
4,2023-09-26,Guard,Eccentric Braking Impulse [N s] ,38.2,Pre
4,2023-09-27,Guard,Eccentric Braking Impulse [N s] ,39.7,Pre
4,2023-10-03,Guard,Eccentric Braking Impulse [N s] ,40.8,Pre
4,2023-10-04,Guard,Eccentric Braking Impulse [N s] ,42.8,Pre
4,2023-10-10,Guard,Eccentric Braking Impulse [N s] ,44.9,Pre
4,2023-10-11,Guard,Eccentric Braking Impulse [N s] ,41.9,Pre
4,2023-10-17,Guard,Eccentric Braking Impulse [N s] ,43.7,Pre
4,2023-10-24,Guard,Eccentric Braking Impulse [N s] ,50.0,Pre
4,2023-10-25,Guard,Eccentric Braking Impulse [N s] ,46.7,Pre
5,2023-09-19,Guard,Eccentric Braking Impulse [N s] ,69.1,Pre
5,2023-09-20,Guard,Eccentric Braking Impulse [N s] ,69.1,Pre
5,2023-09-26,Guard,Eccentric Braking Impulse [N s] ,67.1,Pre
5,2023-09-27,Guard,Eccentric Braking Impulse [N s] ,59.7,Pre
5,2023-10-04,Guard,Eccentric Braking Impulse [N s] ,65.4,Pre
5,2023-10-10,Guard,Eccentric Braking Impulse [N s] ,56.3,Pre
5,2023-10-24,Guard,Eccentric Braking Impulse [N s] ,77.9,Pre
5,2023-10-25,Guard,Eccentric Braking Impulse [N s] ,70.2,Pre
6,2023-09-19,Guard,Eccentric Braking Impulse [N s] ,53.3,Pre
6,2023-09-20,Guard,Eccentric Braking Impulse [N s] ,59.3,Pre
6,2023-09-26,Guard,Eccentric Braking Impulse [N s] ,55.8,Pre
6,2023-09-27,Guard,Eccentric Braking Impulse [N s] ,56.0,Pre
6,2023-10-03,Guard,Eccentric Braking Impulse [N s] ,52.2,Pre
6,2023-10-04,Guard,Eccentric Braking Impulse [N s] ,61.6,Pre
6,2023-10-10,Guard,Eccentric Braking Impulse [N s] ,55.3,Pre
6,2023-10-11,Guard,Eccentric Braking Impulse [N s] ,54.1,Pre
6,2023-10-25,Guard,Eccentric Braking Impulse [N s] ,53.5,Pre
7,2023-09-19,Guard,Eccentric Braking Impulse [N s] ,50.0,Pre
7,2023-09-27,Guard,Eccentric Braking Impulse [N s] ,47.2,Pre
7,2023-10-04,Guard,Eccentric Braking Impulse [N s] ,60.0,Pre
7,2023-10-11,Guard,Eccentric Braking Impulse [N s] ,55.4,Pre
7,2023-10-18,Guard,Eccentric Braking Impulse [N s] ,57.3,Pre
7,2023-10-24,Guard,Eccentric Braking Impulse [N s] ,51.5,Pre
8,2023-09-19,Guard,Eccentric Braking Impulse [N s] ,38.7,Pre
8,2023-09-20,Guard,Eccentric Braking Impulse [N s] ,35.8,Pre
9,2023-09-19,Forward,Eccentric Braking Impulse [N s] ,73.4,Pre
9,2023-09-27,Forward,Eccentric Braking Impulse [N s] ,94.2,Pre
9,2023-10-03,Forward,Eccentric Braking Impulse [N s] ,92.5,Pre
9,2023-10-04,Forward,Eccentric Braking Impulse [N s] ,66.7,Pre
9,2023-10-17,Forward,Eccentric Braking Impulse [N s] ,82.1,Pre
9,2023-10-18,Forward,Eccentric Braking Impulse [N s] ,73.7,Pre
9,2023-10-18,Forward,Eccentric Braking Impulse [N s] ,73.7,Pre
9,2023-10-25,Forward,Eccentric Braking Impulse [N s] ,68.0,Pre
10,2023-09-19,Guard,Eccentric Braking Impulse [N s] ,53.0,Pre
10,2023-09-20,Guard,Eccentric Braking Impulse [N s] ,50.8,Pre
10,2023-09-26,Guard,Eccentric Braking Impulse [N s] ,42.4,Pre
10,2023-09-27,Guard,Eccentric Braking Impulse [N s] ,51.5,Pre
10,2023-10-03,Guard,Eccentric Braking Impulse [N s] ,51.6,Pre
10,2023-10-04,Guard,Eccentric Braking Impulse [N s] ,41.8,Pre
10,2023-10-17,Guard,Eccentric Braking Impulse [N s] ,44.0,Pre
10,2023-10-18,Guard,Eccentric Braking Impulse [N s] ,39.1,Pre
11,2023-09-19,Forward,Eccentric Braking Impulse [N s] ,54.8,Pre
11,2023-09-20,Forward,Eccentric Braking Impulse [N s] ,64.5,Pre
11,2023-09-27,Forward,Eccentric Braking Impulse [N s] ,58.4,Pre
11,2023-10-03,Forward,Eccentric Braking Impulse [N s] ,74.6,Pre
11,2023-10-04,Forward,Eccentric Braking Impulse [N s] ,69.9,Pre
11,2023-10-24,Forward,Eccentric Braking Impulse [N s] ,68.2,Pre
11,2023-10-25,Forward,Eccentric Braking Impulse [N s] ,64.9,Pre
12,2023-09-19,Guard,Eccentric Braking Impulse [N s] ,47.5,Pre
12,2023-09-20,Guard,Eccentric Braking Impulse [N s] ,42.1,Pre
12,2023-09-26,Guard,Eccentric Braking Impulse [N s] ,40.4,Pre
12,2023-09-27,Guard,Eccentric Braking Impulse [N s] ,43.2,Pre
12,2023-10-03,Guard,Eccentric Braking Impulse [N s] ,51.0,Pre
12,2023-10-04,Guard,Eccentric Braking Impulse [N s] ,36.4,Pre
12,2023-10-10,Guard,Eccentric Braking Impulse [N s] ,45.3,Pre
12,2023-10-17,Guard,Eccentric Braking Impulse [N s] ,41.6,Pre
12,2023-10-18,Guard,Eccentric Braking Impulse [N s] ,42.6,Pre
12,2023-10-24,Guard,Eccentric Braking Impulse [N s] ,51.7,Pre
13,2023-09-19,Forward,Eccentric Braking Impulse [N s] ,79.8,Pre
13,2023-10-04,Forward,Eccentric Braking Impulse [N s] ,92.7,Pre
13,2023-10-10,Forward,Eccentric Braking Impulse [N s] ,100.2,Pre
13,2023-10-11,Forward,Eccentric Braking Impulse [N s] ,85.7,Pre
13,2023-10-17,Forward,Eccentric Braking Impulse [N s] ,89.3,Pre
13,2023-10-24,Forward,Eccentric Braking Impulse [N s] ,80.2,Pre
14,2023-09-19,Forward,Eccentric Braking Impulse [N s] ,74.6,Pre
14,2023-09-20,Forward,Eccentric Braking Impulse [N s] ,69.5,Pre
14,2023-09-26,Forward,Eccentric Braking Impulse [N s] ,67.4,Pre
14,2023-09-27,Forward,Eccentric Braking Impulse [N s] ,64.1,Pre
14,2023-10-03,Forward,Eccentric Braking Impulse [N s] ,66.9,Pre
14,2023-10-04,Forward,Eccentric Braking Impulse [N s] ,53.7,Pre
1,2023-09-19,Forward,Force at Zero Velocity / BM [N/kg] ,22.85,Pre
2,2023-09-19,Guard,Force at Zero Velocity / BM [N/kg] ,23.46,Pre
2,2023-09-26,Guard,Force at Zero Velocity / BM [N/kg] ,20.38,Pre
2,2023-09-27,Guard,Force at Zero Velocity / BM [N/kg] ,19.39,Pre
2,2023-10-03,Guard,Force at Zero Velocity / BM [N/kg] ,19.43,Pre
2,2023-10-04,Guard,Force at Zero Velocity / BM [N/kg] ,22.16,Pre
2,2023-10-10,Guard,Force at Zero Velocity / BM [N/kg] ,21.22,Pre
2,2023-10-11,Guard,Force at Zero Velocity / BM [N/kg] ,20.7,Pre
2,2023-10-17,Guard,Force at Zero Velocity / BM [N/kg] ,21.72,Pre
2,2023-10-24,Guard,Force at Zero Velocity / BM [N/kg] ,21.95,Pre
2,2023-10-25,Guard,Force at Zero Velocity / BM [N/kg] ,19.73,Pre
3,2023-09-19,Guard,Force at Zero Velocity / BM [N/kg] ,22.61,Pre
3,2023-09-20,Guard,Force at Zero Velocity / BM [N/kg] ,21.85,Pre
3,2023-10-03,Guard,Force at Zero Velocity / BM [N/kg] ,21.15,Pre
3,2023-10-04,Guard,Force at Zero Velocity / BM [N/kg] ,21.74,Pre
3,2023-10-11,Guard,Force at Zero Velocity / BM [N/kg] ,22.37,Pre
3,2023-10-24,Guard,Force at Zero Velocity / BM [N/kg] ,23.59,Pre
3,2023-10-25,Guard,Force at Zero Velocity / BM [N/kg] ,23.27,Pre
4,2023-09-19,Guard,Force at Zero Velocity / BM [N/kg] ,25.72,Pre
4,2023-09-20,Guard,Force at Zero Velocity / BM [N/kg] ,26.53,Pre
4,2023-09-26,Guard,Force at Zero Velocity / BM [N/kg] ,22.08,Pre
4,2023-09-27,Guard,Force at Zero Velocity / BM [N/kg] ,22.22,Pre
4,2023-10-03,Guard,Force at Zero Velocity / BM [N/kg] ,23.1,Pre
4,2023-10-04,Guard,Force at Zero Velocity / BM [N/kg] ,25.92,Pre
4,2023-10-10,Guard,Force at Zero Velocity / BM [N/kg] ,26.27,Pre
4,2023-10-11,Guard,Force at Zero Velocity / BM [N/kg] ,25.32,Pre
4,2023-10-17,Guard,Force at Zero Velocity / BM [N/kg] ,24.54,Pre
4,2023-10-24,Guard,Force at Zero Velocity / BM [N/kg] ,27.24,Pre
4,2023-10-25,Guard,Force at Zero Velocity / BM [N/kg] ,26.34,Pre
5,2023-09-19,Guard,Force at Zero Velocity / BM [N/kg] ,22.25,Pre
5,2023-09-20,Guard,Force at Zero Velocity / BM [N/kg] ,21.75,Pre
5,2023-09-26,Guard,Force at Zero Velocity / BM [N/kg] ,21.83,Pre
5,2023-09-27,Guard,Force at Zero Velocity / BM [N/kg] ,21.57,Pre
5,2023-10-04,Guard,Force at Zero Velocity / BM [N/kg] ,21.93,Pre
5,2023-10-10,Guard,Force at Zero Velocity / BM [N/kg] ,19.82,Pre
5,2023-10-24,Guard,Force at Zero Velocity / BM [N/kg] ,23.6,Pre
5,2023-10-25,Guard,Force at Zero Velocity / BM [N/kg] ,23.53,Pre
6,2023-09-19,Guard,Force at Zero Velocity / BM [N/kg] ,22.47,Pre
6,2023-09-20,Guard,Force at Zero Velocity / BM [N/kg] ,24.7,Pre
6,2023-09-26,Guard,Force at Zero Velocity / BM [N/kg] ,21.55,Pre
6,2023-09-27,Guard,Force at Zero Velocity / BM [N/kg] ,20.2,Pre
6,2023-10-03,Guard,Force at Zero Velocity / BM [N/kg] ,20.43,Pre
6,2023-10-04,Guard,Force at Zero Velocity / BM [N/kg] ,22.01,Pre
6,2023-10-10,Guard,Force at Zero Velocity / BM [N/kg] ,19.46,Pre
6,2023-10-11,Guard,Force at Zero Velocity / BM [N/kg] ,19.7,Pre
6,2023-10-25,Guard,Force at Zero Velocity / BM [N/kg] ,20.76,Pre
7,2023-09-19,Guard,Force at Zero Velocity / BM [N/kg] ,23.37,Pre
7,2023-09-27,Guard,Force at Zero Velocity / BM [N/kg] ,21.35,Pre
7,2023-10-04,Guard,Force at Zero Velocity / BM [N/kg] ,20.49,Pre
7,2023-10-11,Guard,Force at Zero Velocity / BM [N/kg] ,21.99,Pre
7,2023-10-18,Guard,Force at Zero Velocity / BM [N/kg] ,19.79,Pre
7,2023-10-24,Guard,Force at Zero Velocity / BM [N/kg] ,23.59,Pre
8,2023-09-19,Guard,Force at Zero Velocity / BM [N/kg] ,21.2,Pre
8,2023-09-20,Guard,Force at Zero Velocity / BM [N/kg] ,19.32,Pre
9,2023-09-19,Forward,Force at Zero Velocity / BM [N/kg] ,22.96,Pre
9,2023-09-27,Forward,Force at Zero Velocity / BM [N/kg] ,23.86,Pre
9,2023-10-03,Forward,Force at Zero Velocity / BM [N/kg] ,23.28,Pre
9,2023-10-04,Forward,Force at Zero Velocity / BM [N/kg] ,22.48,Pre
9,2023-10-17,Forward,Force at Zero Velocity / BM [N/kg] ,22.83,Pre
9,2023-10-18,Forward,Force at Zero Velocity / BM [N/kg] ,22.21,Pre
9,2023-10-18,Forward,Force at Zero Velocity / BM [N/kg] ,22.21,Pre
9,2023-10-25,Forward,Force at Zero Velocity / BM [N/kg] ,24.22,Pre
10,2023-09-19,Guard,Force at Zero Velocity / BM [N/kg] ,20.2,Pre
10,2023-09-20,Guard,Force at Zero Velocity / BM [N/kg] ,20.91,Pre
10,2023-09-26,Guard,Force at Zero Velocity / BM [N/kg] ,17.94,Pre
10,2023-09-27,Guard,Force at Zero Velocity / BM [N/kg] ,20.65,Pre
10,2023-10-03,Guard,Force at Zero Velocity / BM [N/kg] ,19.88,Pre
10,2023-10-04,Guard,Force at Zero Velocity / BM [N/kg] ,18.64,Pre
10,2023-10-17,Guard,Force at Zero Velocity / BM [N/kg] ,19.02,Pre
10,2023-10-18,Guard,Force at Zero Velocity / BM [N/kg] ,18.65,Pre
11,2023-09-19,Forward,Force at Zero Velocity / BM [N/kg] ,21.06,Pre
11,2023-09-20,Forward,Force at Zero Velocity / BM [N/kg] ,21.09,Pre
11,2023-09-27,Forward,Force at Zero Velocity / BM [N/kg] ,20.69,Pre
11,2023-10-03,Forward,Force at Zero Velocity / BM [N/kg] ,20.76,Pre
11,2023-10-04,Forward,Force at Zero Velocity / BM [N/kg] ,26.29,Pre
11,2023-10-24,Forward,Force at Zero Velocity / BM [N/kg] ,20.38,Pre
11,2023-10-25,Forward,Force at Zero Velocity / BM [N/kg] ,20.05,Pre
12,2023-09-19,Guard,Force at Zero Velocity / BM [N/kg] ,24.53,Pre
12,2023-09-20,Guard,Force at Zero Velocity / BM [N/kg] ,23.95,Pre
12,2023-09-26,Guard,Force at Zero Velocity / BM [N/kg] ,24.33,Pre
12,2023-09-27,Guard,Force at Zero Velocity / BM [N/kg] ,26.69,Pre
12,2023-10-03,Guard,Force at Zero Velocity / BM [N/kg] ,28.53,Pre
12,2023-10-04,Guard,Force at Zero Velocity / BM [N/kg] ,25.41,Pre
12,2023-10-10,Guard,Force at Zero Velocity / BM [N/kg] ,26.17,Pre
12,2023-10-17,Guard,Force at Zero Velocity / BM [N/kg] ,23.32,Pre
12,2023-10-18,Guard,Force at Zero Velocity / BM [N/kg] ,24.3,Pre
12,2023-10-24,Guard,Force at Zero Velocity / BM [N/kg] ,24.53,Pre
13,2023-09-19,Forward,Force at Zero Velocity / BM [N/kg] ,21.61,Pre
13,2023-10-04,Forward,Force at Zero Velocity / BM [N/kg] ,25.13,Pre
13,2023-10-10,Forward,Force at Zero Velocity / BM [N/kg] ,23.93,Pre
13,2023-10-11,Forward,Force at Zero Velocity / BM [N/kg] ,20.72,Pre
13,2023-10-17,Forward,Force at Zero Velocity / BM [N/kg] ,20.93,Pre
13,2023-10-24,Forward,Force at Zero Velocity / BM [N/kg] ,22.22,Pre
14,2023-09-19,Forward,Force at Zero Velocity / BM [N/kg] ,22.61,Pre
14,2023-09-20,Forward,Force at Zero Velocity / BM [N/kg] ,21.6,Pre
14,2023-09-26,Forward,Force at Zero Velocity / BM [N/kg] ,23.49,Pre
14,2023-09-27,Forward,Force at Zero Velocity / BM [N/kg] ,20.2,Pre
14,2023-10-03,Forward,Force at Zero Velocity / BM [N/kg] ,22.93,Pre
14,2023-10-04,Forward,Force at Zero Velocity / BM [N/kg] ,18.27,Pre
1,2023-09-19,Forward,Concentric Impulse (Abs) / BM [N s] ,4.962,Pre
2,2023-09-19,Guard,Concentric Impulse (Abs) / BM [N s] ,5.48,Pre
2,2023-09-26,Guard,Concentric Impulse (Abs) / BM [N s] ,5.637,Pre
2,2023-09-27,Guard,Concentric Impulse (Abs) / BM [N s] ,5.614,Pre
2,2023-10-03,Guard,Concentric Impulse (Abs) / BM [N s] ,5.696,Pre
2,2023-10-04,Guard,Concentric Impulse (Abs) / BM [N s] ,5.566,Pre
2,2023-10-10,Guard,Concentric Impulse (Abs) / BM [N s] ,5.573,Pre
